t,error
0.4250000000000003,0.0430232021473894
0.4275000000000003,0.0428986311363262
0.4300000000000003,0.0427751361791130
0.4325000000000003,0.0426527018715929
0.4350000000000003,0.0425313131164598
0.4375000000000003,0.0424109551154628
0.4400000000000003,0.0422916133618385
0.4425000000000003,0.0421732736329816
0.4450000000000003,0.0420559219833402
0.4475000000000003,0.0419395447375190
0.4500000000000003,0.0418241284835985
0.4525000000000003,0.0417096600666493
0.4550000000000003,0.0415961265824401
0.4575000000000004,0.0414835153713372
0.4600000000000004,0.0413718140123747
0.4625000000000004,0.0412610103175135
0.4650000000000004,0.0411510923260495
0.4675000000000004,0.0410420482992017
0.4700000000000004,0.0409338667148443
0.4725000000000004,0.0408265362623992
0.4750000000000004,0.0407200458378675
0.4775000000000004,0.0406143845390082
0.4800000000000004,0.0405095416606488
0.4825000000000004,0.0404055066901350
0.4850000000000004,0.0403022693029006
0.4875000000000004,0.0401998193581620
0.4900000000000004,0.0400981468947395
0.4925000000000004,0.0399972421269883
0.4950000000000004,0.0398970954408370
0.4975000000000004,0.0397976973899484
0.5000000000000003,0.0396990386919696
0.5025000000000003,0.0396011102248935
0.5050000000000002,0.0395039030235155
0.5075000000000002,0.0394074082759846
0.5100000000000001,0.0393116173204507
0.5125000000000001,0.0392165216417922
0.5150000000000000,0.0391221128684403
0.5175000000000000,0.0390283827692811
0.5199999999999999,0.0389353232506436
0.5224999999999999,0.0388429263533571
0.5249999999999998,0.0387511842498947
0.5274999999999997,0.0386600892415895
0.5299999999999997,0.0385696337559144
0.5324999999999996,0.0384798103438418
0.5349999999999996,0.0383906116772650
0.5374999999999995,0.0383020305464821
0.5399999999999995,0.0382140598577557
0.5424999999999994,0.0381266926309161
0.5449999999999994,0.0380399219970441
0.5474999999999993,0.0379537411961915
0.5499999999999993,0.0378681435751757
0.5524999999999992,0.0377831225854198
0.5549999999999992,0.0376986717808451
0.5574999999999991,0.0376147848158186
0.5599999999999991,0.0375314554431512
0.5624999999999990,0.0374486775121395
0.5649999999999989,0.0373664449666611
0.5674999999999989,0.0372847518433110
0.5699999999999988,0.0372035922695861
0.5724999999999988,0.0371229604621069
0.5749999999999987,0.0370428507248927
0.5774999999999987,0.0369632574476634
0.5799999999999986,0.0368841751041960
0.5824999999999986,0.0368055982507047
0.5849999999999985,0.0367275215242714
0.5874999999999985,0.0366499396413075
0.5899999999999984,0.0365728473960461
0.5924999999999984,0.0364962396590831
0.5949999999999983,0.0364201113759354
0.5974999999999983,0.0363444575656415
0.5999999999999982,0.0362692733193943
0.6024999999999981,0.0361945537992018
0.6049999999999981,0.0361202942365764
0.6074999999999980,0.0360464899312597
0.6099999999999980,0.0359731362499699
0.6124999999999979,0.0359002286251804
0.6149999999999979,0.0358277625539267
0.6174999999999978,0.0357557335966327
0.6199999999999978,0.0356841373759731
0.6224999999999977,0.0356129695757529
0.6249999999999977,0.0355422259398144
0.6274999999999976,0.0354719022709685
0.6299999999999976,0.0354019944299465
0.6324999999999975,0.0353324983343776
0.6349999999999975,0.0352634099577883
0.6374999999999974,0.0351947253286198
0.6399999999999973,0.0351264405292698
0.6424999999999973,0.0350585516951534
0.6449999999999972,0.0349910550137870
0.6474999999999972,0.0349239467238806
0.6499999999999971,0.0348572231144671
0.6524999999999971,0.0347908805240345
0.6549999999999970,0.0347249153396792
0.6574999999999970,0.0346593239962872
0.6599999999999969,0.0345941029757153
0.6624999999999969,0.0345292488060081
0.6649999999999968,0.0344647580606105
0.6674999999999968,0.0344006273576158
0.6699999999999967,0.0343368533590170
0.6724999999999967,0.0342734327699770
0.6749999999999966,0.0342103623381107
0.6774999999999965,0.0341476388527917
0.6799999999999965,0.0340852591444560
0.6824999999999964,0.0340232200839377
0.6849999999999964,0.0339615185818039
0.6874999999999963,0.0339001515877089
0.6899999999999963,0.0338391160897626
0.6924999999999962,0.0337784091139088
0.6949999999999962,0.0337180277233152
0.6974999999999961,0.0336579690177779
0.6999999999999961,0.0335982301331334
0.7024999999999960,0.0335388082406898
0.7049999999999960,0.0334797005466594
0.7074999999999959,0.0334209042916060
0.7099999999999959,0.0333624167499099
0.7124999999999958,0.0333042352292297
0.7149999999999958,0.0332463570699880
0.7174999999999957,0.0331887796448545
0.7199999999999956,0.0331315003582508
0.7224999999999956,0.0330745166458523
0.7249999999999955,0.0330178259741129
0.7274999999999955,0.0329614258397860
0.7299999999999954,0.0329053137694638
0.7324999999999954,0.0328494873191187
0.7349999999999953,0.0327939440736606
0.7374999999999953,0.0327386816464903
0.7399999999999952,0.0326836976790752
0.7424999999999952,0.0326289898405257
0.7449999999999951,0.0325745558271769
0.7474999999999951,0.0325203933621816
0.7499999999999950,0.0324665001951164
0.7524999999999950,0.0324128741015772
0.7549999999999949,0.0323595128828061
0.7574999999999948,0.0323064143653021
0.7599999999999948,0.0322535764004553
0.7624999999999947,0.0322009968641808
0.7649999999999947,0.0321486736565579
0.7674999999999946,0.0320966047014806
0.7699999999999946,0.0320447879463079
0.7724999999999945,0.0319932213615255
0.7749999999999945,0.0319419029404158
0.7774999999999944,0.0318908306987219
0.7799999999999944,0.0318400026743315
0.7824999999999943,0.0317894169269584
0.7849999999999943,0.0317390715378301
0.7874999999999942,0.0316889646093839
0.7899999999999942,0.0316390942649662
0.7924999999999941,0.0315894586485344
0.7949999999999940,0.0315400559243698
0.7974999999999940,0.0314908842767935
0.7999999999999939,0.0314419419098803
0.8024999999999939,0.0313932270471896
0.8049999999999938,0.0313447379314889
0.8074999999999938,0.0312964728244960
0.8099999999999937,0.0312484300066038
0.8124999999999937,0.0312006077766380
0.8149999999999936,0.0311530044515889
0.8174999999999936,0.0311056183663780
0.8199999999999935,0.0310584478735992
0.8224999999999935,0.0310114913432894
0.8249999999999934,0.0309647471626838
0.8274999999999934,0.0309182137359890
0.8299999999999933,0.0308718894841487
0.8324999999999932,0.0308257728446223
0.8349999999999932,0.0307798622711648
0.8374999999999931,0.0307341562336055
0.8399999999999931,0.0306886532176326
0.8424999999999930,0.0306433517245905
0.8449999999999930,0.0305982502712587
0.8474999999999929,0.0305533473896649
0.8499999999999929,0.0305086416268692
0.8524999999999928,0.0304641315447737
0.8549999999999928,0.0304198157199289
0.8574999999999927,0.0303756927433391
0.8599999999999927,0.0303317612202748
0.8624999999999926,0.0302880197700921
0.8649999999999926,0.0302444670260427
0.8674999999999925,0.0302011016351014
0.8699999999999924,0.0301579222577846
0.8724999999999924,0.0301149275679806
0.8749999999999923,0.0300721162527746
0.8774999999999923,0.0300294870122836
0.8799999999999922,0.0299870385594855
0.8824999999999922,0.0299447696200663
0.8849999999999921,0.0299026789322449
0.8874999999999921,0.0298607652466288
0.8899999999999920,0.0298190273260479
0.8924999999999920,0.0297774639454079
0.8949999999999919,0.0297360738915320
0.8974999999999919,0.0296948559630247
0.8999999999999918,0.0296538089701086
0.9024999999999918,0.0296129317344947
0.9049999999999917,0.0295722230892303
0.9074999999999916,0.0295316818785690
0.9099999999999916,0.0294913069578185
0.9124999999999915,0.0294510971932223
0.9149999999999915,0.0294110514618080
0.9174999999999914,0.0293711686512739
0.9199999999999914,0.0293314476598416
0.9224999999999913,0.0292918873961431
0.9249999999999913,0.0292524867790814
0.9274999999999912,0.0292132447377197
0.9299999999999912,0.0291741602111466
0.9324999999999911,0.0291352321483666
0.9349999999999911,0.0290964595081717
0.9374999999999910,0.0290578412590335
0.9399999999999910,0.0290193763789787
0.9424999999999909,0.0289810638554850
0.9449999999999908,0.0289429026853589
0.9474999999999908,0.0289048918746372
0.9499999999999907,0.0288670304384658
0.9524999999999907,0.0288293174010019
0.9549999999999906,0.0287917517953049
0.9574999999999906,0.0287543326632301
0.9599999999999905,0.0287170590553293
0.9624999999999905,0.0286799300307511
0.9649999999999904,0.0286429446571331
0.9674999999999904,0.0286061020105160
0.9699999999999903,0.0285694011752339
0.9724999999999903,0.0285328412438256
0.9749999999999902,0.0284964213169405
0.9774999999999902,0.0284601405032451
0.9799999999999901,0.0284239979193271
0.9824999999999900,0.0283879926896132
0.9849999999999900,0.0283521239462705
0.9874999999999899,0.0283163908291285
0.9899999999999899,0.0282807924855820
0.9924999999999898,0.0282453280705179
0.9949999999999898,0.0282099967462150
