t,error
0.1375000000000001,0.0173878595062988
0.1400000000000001,0.0172326362320901
0.1425000000000001,0.0170815028495102
0.1450000000000001,0.0169342826652320
0.1475000000000001,0.0167908095001223
0.1500000000000001,0.0166509268977742
0.1525000000000001,0.0165144874046932
0.1550000000000001,0.0163813519145949
0.1575000000000001,0.0162513890701700
0.1600000000000001,0.0161244747164565
0.1625000000000001,0.0160004914006315
0.1650000000000001,0.0158793279136453
0.1675000000000001,0.0157608788696029
0.1700000000000001,0.0156450443192961
0.1725000000000001,0.0155317293946298
0.1750000000000001,0.0154208439810868
0.1775000000000001,0.0153123024156378
0.1800000000000001,0.0152060232078080
0.1825000000000001,0.0151019287818077
0.1850000000000001,0.0149999452379028
0.1875000000000001,0.0149000021313177
0.1900000000000001,0.0148020322671969
0.1925000000000001,0.0147059715102402
0.1950000000000001,0.0146117586078068
0.1975000000000001,0.0145193350253605
0.2000000000000001,0.0144286447932560
0.2025000000000002,0.0143396343639618
0.2050000000000002,0.0142522524788688
0.2075000000000002,0.0141664500439636
0.2100000000000002,0.0140821800136412
0.2125000000000002,0.0139993972820708
0.2150000000000002,0.0139180585815086
0.2175000000000002,0.0138381223870674
0.2200000000000002,0.0137595488274357
0.2225000000000002,0.0136822996011377
0.2250000000000002,0.0136063378979135
0.2275000000000002,0.0135316283248649
0.2300000000000002,0.0134581368370203
0.2325000000000002,0.0133858306720172
0.2350000000000002,0.0133146782886109
0.2375000000000002,0.0132446493087529
0.2400000000000002,0.0131757144629894
0.2425000000000002,0.0131078455389618
0.2450000000000002,0.0130410153328059
0.2475000000000002,0.0129751976032537
0.2500000000000002,0.0129103670282572
0.2525000000000002,0.0128464991639902
0.2550000000000002,0.0127835704060533
0.2575000000000002,0.0127215579527592
0.2600000000000002,0.0126604397703611
0.2625000000000002,0.0126001945601039
0.2650000000000002,0.0125408017269903
0.2675000000000002,0.0124822413501505
0.2700000000000002,0.0124244941547262
0.2725000000000002,0.0123675414851734
0.2750000000000002,0.0123113652799046
0.2775000000000002,0.0122559480471831
0.2800000000000002,0.0122012728422083
0.2825000000000002,0.0121473232453147
0.2850000000000002,0.0120940833412276
0.2875000000000002,0.0120415376993034
0.2900000000000002,0.0119896713547187
0.2925000000000002,0.0119384697905373
0.2950000000000002,0.0118879189206190
0.2975000000000002,0.0118380050733116
0.3000000000000002,0.0117887149758981
0.3025000000000002,0.0117400357397514
0.3050000000000002,0.0116919548461556
0.3075000000000002,0.0116444601327605
0.3100000000000002,0.0115975397806449
0.3125000000000002,0.0115511823019390
0.3150000000000002,0.0115053765280005
0.3175000000000002,0.0114601115980904
0.3200000000000002,0.0114153769485446
0.3225000000000002,0.0113711623024035
0.3250000000000002,0.0113274576594831
0.3275000000000002,0.0112842532868581
0.3300000000000002,0.0112415397097516
0.3325000000000002,0.0111993077027910
0.3350000000000002,0.0111575482816307
0.3375000000000002,0.0111162526949146
0.3400000000000002,0.0110754124165569
0.3425000000000002,0.0110350191383481
0.3450000000000003,0.0109950647628407
0.3475000000000003,0.0109555413965238
0.3500000000000003,0.0109164413432663
0.3525000000000003,0.0108777570980146
0.3550000000000003,0.0108394813407347
0.3575000000000003,0.0108016069305852
0.3600000000000003,0.0107641269003176
0.3625000000000003,0.0107270344508879
0.3650000000000003,0.0106903229462676
0.3675000000000003,0.0106539859084510
0.3700000000000003,0.0106180170126534
0.3725000000000003,0.0105824100826744
0.3750000000000003,0.0105471590864491
0.3775000000000003,0.0105122581317394
0.3800000000000003,0.0104777014620022
0.3825000000000003,0.0104434834523938
0.3850000000000003,0.0104095986059195
0.3875000000000003,0.0103760415497214
0.3900000000000003,0.0103428070314987
0.3925000000000003,0.0103098899160461
0.3950000000000003,0.0102772851819244
0.3975000000000003,0.0102449879182341
0.4000000000000003,0.0102129933215093
0.4025000000000003,0.0101812966927123
0.4050000000000003,0.0101498934343322
0.4075000000000003,0.0101187790475839
0.4100000000000003,0.0100879491296946
0.4125000000000003,0.0100573993712878
0.4150000000000003,0.0100271255538483
0.4175000000000003,0.0099971235472763
0.4200000000000003,0.0099673893075167
0.4225000000000003,0.0099379188742659
0.4250000000000003,0.0099087083687614
0.4275000000000003,0.0098797539916248
0.4300000000000003,0.0098510520207943
0.4325000000000003,0.0098225988095094
0.4350000000000003,0.0097943907843592
0.4375000000000003,0.0097664244434052
0.4400000000000003,0.0097386963543440
0.4425000000000003,0.0097112031527420
0.4450000000000003,0.0096839415403203
0.4475000000000003,0.0096569082832863
0.4500000000000003,0.0096301002107266
0.4525000000000003,0.0096035142130408
0.4550000000000003,0.0095771472404245
0.4575000000000004,0.0095509963014022
0.4600000000000004,0.0095250584613956
0.4625000000000004,0.0094993308413458
0.4650000000000004,0.0094738106163636
0.4675000000000004,0.0094484950144305
0.4700000000000004,0.0094233813151295
0.4725000000000004,0.0093984668484218
0.4750000000000004,0.0093737489934449
0.4775000000000004,0.0093492251773638
0.4800000000000004,0.0093248928742354
0.4825000000000004,0.0093007496039249
0.4850000000000004,0.0092767929310362
0.4875000000000004,0.0092530204638810
0.4900000000000004,0.0092294298534760
0.4925000000000004,0.0092060187925698
0.4950000000000004,0.0091827850146871
0.4975000000000004,0.0091597262932159
0.5000000000000003,0.0091368404405032
0.5025000000000003,0.0091141253069859
0.5050000000000002,0.0090915787803427
0.5075000000000002,0.0090691987846655
0.5100000000000001,0.0090469832796620
0.5125000000000001,0.0090249302598667
0.5150000000000000,0.0090030377538853
0.5175000000000000,0.0089813038236507
0.5199999999999999,0.0089597265637059
0.5224999999999999,0.0089383041004981
0.5249999999999998,0.0089170345916957
0.5274999999999997,0.0088959162255254
0.5299999999999997,0.0088749472201194
0.5324999999999996,0.0088541258228857
0.5349999999999996,0.0088334503098941
0.5374999999999995,0.0088129189852718
0.5399999999999995,0.0087925301806245
0.5424999999999994,0.0087722822544604
0.5449999999999994,0.0087521735916426
0.5474999999999993,0.0087322026028392
0.5499999999999993,0.0087123677240007
0.5524999999999992,0.0086926674158452
0.5549999999999992,0.0086731001633536
0.5574999999999991,0.0086536644752817
0.5599999999999991,0.0086343588836836
0.5624999999999990,0.0086151819434429
0.5649999999999989,0.0085961322318215
0.5674999999999989,0.0085772083480134
0.5699999999999988,0.0085584089127130
0.5724999999999988,0.0085397325676916
0.5749999999999987,0.0085211779753882
0.5774999999999987,0.0085027438185007
0.5799999999999986,0.0084844287996013
0.5824999999999986,0.0084662316407457
0.5849999999999985,0.0084481510830997
0.5874999999999985,0.0084301858865780
0.5899999999999984,0.0084123348294794
0.5924999999999984,0.0083945967081455
0.5949999999999983,0.0083769703366133
0.5974999999999983,0.0083594545462836
0.5999999999999982,0.0083420481855988
0.6024999999999981,0.0083247501197213
0.6049999999999981,0.0083075592302227
0.6074999999999980,0.0082904744147812
0.6099999999999980,0.0082734945868845
0.6124999999999979,0.0082566186755384
0.6149999999999979,0.0082398456249853
0.6174999999999978,0.0082231743944217
0.6199999999999978,0.0082066039577345
0.6224999999999977,0.0081901333032272
0.6249999999999977,0.0081737614333676
0.6274999999999976,0.0081574873645285
0.6299999999999976,0.0081413101267425
0.6324999999999975,0.0081252287634581
0.6349999999999975,0.0081092423313021
0.6374999999999974,0.0080933498998474
0.6399999999999973,0.0080775505513843
0.6424999999999973,0.0080618433806995
0.6449999999999972,0.0080462274948574
0.6474999999999972,0.0080307020129848
0.6499999999999971,0.0080152660660669
0.6524999999999971,0.0079999187967398
0.6549999999999970,0.0079846593590894
0.6574999999999970,0.0079694869184551
0.6599999999999969,0.0079544006512446
0.6624999999999969,0.0079393997447367
0.6649999999999968,0.0079244833969033
0.6674999999999968,0.0079096508162270
0.6699999999999967,0.0078949012215269
0.6724999999999967,0.0078802338417841
0.6749999999999966,0.0078656479159687
0.6774999999999965,0.0078511426928830
0.6799999999999965,0.0078367174309891
0.6824999999999964,0.0078223713982568
0.6849999999999964,0.0078081038720024
0.6874999999999963,0.0077939141387405
0.6899999999999963,0.0077798014940297
0.6924999999999962,0.0077657652423303
0.6949999999999962,0.0077518046968538
0.6974999999999961,0.0077379191794272
0.6999999999999961,0.0077241080203557
0.7024999999999960,0.0077103705582790
0.7049999999999960,0.0076967061400469
0.7074999999999959,0.0076831141205854
0.7099999999999959,0.0076695938627669
0.7124999999999958,0.0076561447372871
0.7149999999999958,0.0076427661225432
0.7174999999999957,0.0076294574045087
0.7199999999999956,0.0076162179766186
0.7224999999999956,0.0076030472396535
0.7249999999999955,0.0075899446016214
0.7274999999999955,0.0075769094776527
0.7299999999999954,0.0075639412898840
0.7324999999999954,0.0075510394673533
0.7349999999999953,0.0075382034458978
0.7374999999999953,0.0075254326680415
0.7399999999999952,0.0075127265829026
0.7424999999999952,0.0075000846460879
0.7449999999999951,0.0074875063195976
0.7474999999999951,0.0074749910717271
0.7499999999999950,0.0074625383769760
0.7524999999999950,0.0074501477159492
0.7549999999999949,0.0074378185752744
0.7574999999999948,0.0074255504475060
0.7599999999999948,0.0074133428310360
0.7624999999999947,0.0074011952300166
0.7649999999999947,0.0073891071542675
0.7674999999999946,0.0073770781191959
0.7699999999999946,0.0073651076457162
0.7724999999999945,0.0073531952601645
0.7749999999999945,0.0073413404942276
0.7774999999999944,0.0073295428848588
0.7799999999999944,0.0073178019742050
0.7824999999999943,0.0073061173095328
0.7849999999999943,0.0072944884431538
0.7874999999999942,0.0072829149323522
0.7899999999999942,0.0072713963393155
0.7924999999999941,0.0072599322310627
0.7949999999999940,0.0072485221793783
0.7974999999999940,0.0072371657607441
0.7999999999999939,0.0072258625562724
0.8024999999999939,0.0072146121516419
0.8049999999999938,0.0072034141370344
0.8074999999999938,0.0071922681070724
0.8099999999999937,0.0071811736607539
0.8124999999999937,0.0071701304013967
0.8149999999999936,0.0071591379365730
0.8174999999999936,0.0071481958780613
0.8199999999999935,0.0071373038417728
0.8224999999999935,0.0071264614477121
0.8249999999999934,0.0071156683199069
0.8274999999999934,0.0071049240863641
0.8299999999999933,0.0070942283790084
0.8324999999999932,0.0070835808336329
0.8349999999999932,0.0070729810898470
0.8374999999999931,0.0070624287910257
0.8399999999999931,0.0070519235842532
0.8424999999999930,0.0070414651202860
0.8449999999999930,0.0070310530534887
0.8474999999999929,0.0070206870417980
0.8499999999999929,0.0070103667466687
0.8524999999999928,0.0070000918330321
0.8549999999999928,0.0069898619692450
0.8574999999999927,0.0069796768270497
0.8599999999999927,0.0069695360815250
0.8624999999999926,0.0069594394110499
0.8649999999999926,0.0069493864972507
0.8674999999999925,0.0069393770249690
0.8699999999999924,0.0069294106822121
0.8724999999999924,0.0069194871601153
0.8749999999999923,0.0069096061529046
0.8774999999999923,0.0068997673578528
0.8799999999999922,0.0068899704752398
0.8824999999999922,0.0068802152083218
0.8849999999999921,0.0068705012632832
0.8874999999999921,0.0068608283492080
0.8899999999999920,0.0068511961780371
0.8924999999999920,0.0068416044645366
0.8949999999999919,0.0068320529262599
0.8974999999999919,0.0068225412835138
0.8999999999999918,0.0068130692593226
0.9024999999999918,0.0068036365793973
0.9049999999999917,0.0067942429720976
0.9074999999999916,0.0067848881684070
0.9099999999999916,0.0067755719018862
0.9124999999999915,0.0067662939086598
0.9149999999999915,0.0067570539273678
0.9174999999999914,0.0067478516991469
0.9199999999999914,0.0067386869675929
0.9224999999999913,0.0067295594787363
0.9249999999999913,0.0067204689810020
0.9274999999999912,0.0067114152251969
0.9299999999999912,0.0067023979644652
0.9324999999999911,0.0066934169542724
0.9349999999999911,0.0066844719523639
0.9374999999999910,0.0066755627187557
0.9399999999999910,0.0066666890156892
0.9424999999999909,0.0066578506076180
0.9449999999999908,0.0066490472611695
0.9474999999999908,0.0066402787451352
0.9499999999999907,0.0066315448304261
0.9524999999999907,0.0066228452900637
0.9549999999999906,0.0066141798991466
0.9574999999999906,0.0066055484348281
0.9599999999999905,0.0065969506762915
0.9624999999999905,0.0065883864047290
0.9649999999999904,0.0065798554033123
0.9674999999999904,0.0065713574571797
0.9699999999999903,0.0065628923534032
0.9724999999999903,0.0065544598809715
0.9749999999999902,0.0065460598307640
0.9774999999999902,0.0065376919955354
0.9799999999999901,0.0065293561698876
0.9824999999999900,0.0065210521502547
0.9849999999999900,0.0065127797348727
0.9874999999999899,0.0065045387237730
0.9899999999999899,0.0064963289187454
0.9924999999999898,0.0064881501233352
0.9949999999999898,0.0064800021428082
